paper_id;author_id;author_sequence_number
2602830283;2595011863;3
2602830283;2600003520;6
2602887839;2101761023;6
2602887839;2147723296;5
2602887839;2229544166;1
2602887839;2345859439;3
2602887839;2627708241;2
2602887839;2646037229;4
2602887839;2712859020;7
2602908593;2013324407;13
2602908593;2063021038;2
2602908593;2063176469;9
2602908593;2157462285;5
2602908593;2193693744;14
2602908593;2193693744;14
2602908593;2326873146;11
2602908593;2404499665;4
2602908593;2501591801;6
2602908593;2547524502;10
2602908593;2600064563;7
2602908593;2622518980;1
2602908593;2622518980;1
2602908593;2624276869;3
2602908593;2638208555;12
2602908593;2776732467;8
2603125520;274751076;2
2603125520;2566252230;3
2603125520;2708085377;1
2603202530;2297474263;1
2603202530;2600569165;2
2603246155;1862986680;3
2603246155;2231907664;2
2603246155;2598247950;1
2603468907;2563348411;1
2603551997;2095457205;3
2603551997;2253548070;2
2603551997;2259646325;4
2603752299;2136725975;3
2603752299;2610939162;1
2603752299;2687716069;2
2603922110;2598732016;2
2603922110;2715529443;1
2603922110;2894295354;3
2603949781;235731697;2
2603949781;2809747244;1
2604086615;1896208563;2
2604086615;2280811074;1
2604122994;2124998704;1
2604133848;2604133594;1
2604162288;804174198;2
2604162288;1970846384;5
2604162288;2029452627;6
2604162288;2164068545;4
2604162288;2250181789;7
2604162288;2529416483;3
2604162288;2566287243;1
2604168573;2419023440;1
2604168573;2609169757;4
2604168573;2659228899;2
2604168573;2730632868;3
2604191526;2049824044;1
2604191526;2792100077;2
2604212570;2105641854;7
2604212570;2111541197;3
2604212570;2112201901;4
2604212570;2125403020;9
2604212570;2274142445;1
2604212570;2341169481;2
2604212570;2640712258;8
2604212570;2673311851;5
2604212570;2729548341;6
2604231793;2123005041;4
2604231793;2164030523;3
2604231793;2605237033;2
2604231793;2769852659;1
2604236505;2562999914;1
2604236505;2604831413;3
2604236505;2678739751;5
2604236505;2752463837;4
2604236505;2753746668;2
2604444691;2604404320;1
2604444691;2604865694;2
2604450478;2700190601;1
2604472000;1898474869;2
2604472000;2118534354;1
2604472000;2604222252;3
2604472000;2605126205;4
2604508561;2112122951;1
2604508561;2116995375;2
2604581019;178797028;2
2604581019;2088086254;1
2604619916;2043054846;1
2604619916;2620914310;2
2604778934;2585288109;1
2604778934;2787203924;2
2604837593;2664276774;1
2604840713;2306379847;2
2604840713;2604818534;1
2604843415;1975019713;2
2604843415;2323751181;3
2604843415;2605114584;1
2604852290;2226147892;1
2604852290;2608931570;2
2604963712;2122365885;1
2604963712;2605254812;2
2605065007;1994040240;7
2605065007;2012301755;1
2605065007;2093753423;3
2605065007;2273710384;4
2605065007;2304236279;6
2605065007;2778026196;2
2605065007;2804462812;5
2605083494;2436292793;1
2605083494;2662490185;2
2605132170;2103517249;1
2605172078;2604157262;3
2605172078;2604187018;1
2605172078;2604479298;2
2605172078;2604634673;5
2605172078;2659518869;4
2605267714;2101611026;2
2605267714;2250427847;1
2605292656;7091790;1
2605297291;1965596584;1
2605297291;2512213869;2
2605370530;2065369832;1
2605378185;520779454;1
2605382983;66551594;7
2605382983;1993747135;6
2605382983;2092287477;1
2605382983;2147080584;8
2605382983;2528210923;5
2605382983;2604779753;4
2605382983;2606939611;3
2605382983;2644111217;2
2605397710;2020267315;1
2605414601;2184992849;3
2605414601;2606132591;2
2605414601;2607000491;4
2605414601;2717983304;1
2605527430;1993881951;8
2605527430;2024609878;3
2605527430;2049609453;6
2605527430;2073773017;1
2605527430;2083449707;7
2605527430;2162039953;2
2605527430;2571051891;4
2605527430;2718602418;5
2605539105;1838291738;2
2605539105;2249630921;3
2605539105;2464243309;1
2605542664;2143888618;6
2605542664;2296711983;3
2605542664;2312368468;5
2605542664;2488101274;2
2605542664;2747347553;4
2605542664;2779498019;1
2605584501;837107254;4
2605584501;2252699692;5
2605584501;2252699692;5
2605584501;2493131775;1
2605584501;2496505202;2
2605584501;2598103577;3
2605640615;286505048;1
2605726463;2412103032;5
2605726463;2473973375;2
2605726463;2590928943;1
2605726463;2606810618;4
2605726463;2724334816;3
2605742710;709265476;1
2605742710;2093034454;2
2605742710;2095796962;3
2605751057;2309796154;1
2605751057;2607415899;2
2605751615;701632019;5
2605751615;2106117302;6
2605751615;2569272371;2
2605751615;2605424533;1
2605751615;2606090368;4
2605751615;2606558245;3
2605930642;2471538452;1
2605930642;2607265658;2
2605940686;102385966;3
2605987350;107058130;3
2605987350;649626390;2
2605987350;2109836193;4
2605987350;2509848463;1
2606078821;1976349784;2
2606078821;2689734506;1
2606081011;2162713530;1
2606081011;2613273645;2
2606335860;2012879206;8
2606335860;2053551819;5
2606335860;2081411210;7
2606335860;2192708194;6
2606335860;2485720917;4
2606335860;2517626523;1
2606335860;2607982337;3
2606335860;2893115268;2
2606340758;1965815087;2
2606340758;2145212104;5
2606340758;2224605647;4
2606340758;2230600003;3
2606340758;2425207633;1
2606543646;34481066;2
2606543646;317149294;3
2606543646;1993717509;4
2606543646;2148083993;5
2606543646;2228580279;1
2606657506;2289128761;1
2606657506;2798516070;2
2606799063;2023475377;1
2606799063;2306877496;5
2606799063;2317057529;3
2606799063;2329154503;2
2606799063;2684616926;4
2606931488;2345948104;1
2607063765;2025476465;5
2607063765;2118906159;6
2607063765;2605813335;3
2607063765;2606323136;2
2607063765;2606365363;4
2607063765;2893950698;1
2607128555;2606238886;1
2607207688;2132691059;3
2607207688;2313745290;4
2607207688;2572616773;2
2607207688;2577405071;1
2607223307;2059606583;4
2607223307;2238818493;1
2607223307;2606325151;3
2607223307;2606860662;2
2607352696;328666901;6
2607352696;2068325256;5
2607352696;2606552683;2
2607352696;2607213750;4
2607352696;2611493030;1
2607352696;2894930455;3
2607357766;1998938290;6
2607357766;2078839115;3
2607357766;2094668902;2
2607357766;2095556346;1
2607357766;2139913828;4
2607357766;2829645012;5
2607443601;236860028;5
2607443601;2288718543;1
2607443601;2496138203;4
2607443601;2605681435;2
2607443601;2776280595;3
2607463585;2201236188;1
2607463585;2606054219;3
2607463585;2606262453;2
2607544656;2593562946;1
2607549883;2471538452;2
2607549883;2608433025;3
2607549883;2763162928;1
2607630513;2608172109;1
2607656676;2025685111;2
2607656676;2280436663;1
2607662805;2146665085;1
2607791263;2557873583;3
2607791263;2608800106;2
2607791263;2706176927;1
2607807122;2141821871;1
2607807122;2607826780;3
2607807122;2792582847;2
2607822087;2518683959;2
2607822087;2519590866;3
2607822087;2520777733;4
2607822087;2671791495;5
2607822087;2679725724;1
2607825849;2607602644;3
2607825849;2608255553;2
2607825849;2608497263;4
2607825849;2667373339;1
2607828140;1879266857;2
2607828140;2012282979;3
2607828140;2100961798;1
2607828140;2102290556;4
2607849203;171490633;2
2607849203;1821145341;3
2607849203;2822743507;1
2608137175;295824398;1
2608137175;2034938007;3
2608137175;2280772580;2
2608137175;2608575008;4
2608185176;2107394107;2
2608185176;2126637142;1
2608185176;2587467126;3
2608205218;668764113;6
2608205218;1429185800;7
2608205218;2076420186;2
2608205218;2101528751;4
2608205218;2136127216;3
2608205218;2237445521;5
2608205218;2503966372;1
2608254981;2129661623;4
2608254981;2479343891;1
2608254981;2608219244;2
2608254981;2609141138;3
2608378705;2097903850;2
2608378705;2670818339;1
2608655097;2427884425;4
2608655097;2480604741;5
2608655097;2608998811;3
2608655097;2610474793;2
2608655097;2610871871;1
2608716671;2128543917;5
2608716671;2132493386;4
2608716671;2146557165;1
2608716671;2159829753;8
2608716671;2167524207;2
2608716671;2402746635;3
2608716671;2618711117;7
2608716671;2783430356;6
2608799180;2155882659;1
2608799180;2607537353;2
2609015099;2102375225;5
2609015099;2107976294;4
2609015099;2119439697;2
2609015099;2123007045;3
2609015099;2463547279;1
2609215446;249411060;2
2609215446;2223994832;1
2609241937;2608204517;1
2609577025;257767137;4
2609577025;2100961798;2
2609577025;2102290556;5
2609577025;2206388618;3
2609577025;2795272079;1
2609661652;2100725925;1
2609661652;2123332043;2
2609724154;2554599933;2
2609724154;2561825963;1
2609845768;999226360;1
2609885956;112613578;2
2609885956;160605294;3
2609885956;218771640;1
2609991856;2523205463;1
2610056240;4825086;2
2610056240;2227532533;1
2610056240;2314530568;4
2610056240;2608361784;3
2610075214;2580344908;2
2610075214;2591356049;1
2610198047;2117127927;1
2610221865;2612158562;1
2610221865;2613291018;2
2610221865;2613524288;4
2610221865;2684286368;3
2610226709;2044770413;7
2610226709;2088213256;6
2610226709;2095906382;8
2610226709;2112690490;9
2610226709;2127175817;3
2610226709;2223705264;1
2610226709;2611032690;4
2610226709;2611650338;5
2610226709;2649018086;2
2610556608;2645971048;2
2610556608;2715441364;1
2610599549;1959572117;4
2610599549;1993856239;7
2610599549;2131963029;5
2610599549;2148933470;2
2610599549;2287027849;6
2610599549;2499724925;1
2610599549;2613279698;3
2610602865;271427631;2
2610602865;2477181747;1
2610656488;2526832485;1
2610671339;2131903025;3
2610671339;2166552530;2
2610671339;2407893861;1
2610749037;344528930;3
2610749037;2011225139;2
2610749037;2404561637;1
2610754730;2652836729;1
2610788366;2059591427;3
2610788366;2461098572;1
2610788366;2597153337;2
2610812458;2135842875;3
2610812458;2529945403;2
2610812458;2619376761;4
2610812458;2702789205;1
2610812458;2775027589;5
2610824751;149384553;2
2610824751;2140678636;1
2610824751;2173501556;4
2610824751;2374400679;3
2610827745;1970948391;1
2610827745;2139915661;2
2610827745;2610321726;3
2610845785;2041183978;3
2610845785;2168120719;1
2610845785;2611267721;2
2610884980;669381866;1
2610889217;1966240943;3
2610889217;2162252105;2
2610889217;2528262143;1
2610931055;2004778447;8
2610931055;2067776193;7
2610931055;2119402716;2
2610931055;2192037571;6
2610931055;2611044682;4
2610931055;2611511521;3
2610931055;2647292616;5
2610931055;2660607675;1
2610931055;2798070077;9
2610962473;2078060999;6
2610962473;2097734689;7
2610962473;2135188225;5
2610962473;2164878939;8
2610962473;2634054817;2
2610962473;2634856826;3
2610962473;2646045402;1
2610962473;2650335843;4
2611075486;76533021;6
2611075486;1924112888;2
2611075486;2164229220;5
2611075486;2508744051;3
2611075486;2610654245;4
2611075486;2625189052;1
2611101500;656307113;6
2611101500;726555806;2
2611101500;1998334506;3
2611101500;2024193922;1
2611101500;2172061795;5
2611101500;2464360770;4
2611108801;339262695;1
2611108801;2007386439;2
2611148062;2000480134;2
2611148062;2311342684;1
2611240683;2563897303;1
2611267494;2222795660;2
2611267494;2578528913;3
2611267494;2611812627;1
2611275265;2107581881;2
2611275265;2111595766;1
2611275265;2702100668;3
2611287531;2120088882;4
2611287531;2122502592;3
2611287531;2155038121;1
2611287531;2230931838;2
2611288106;2105825747;2
2611288106;2144752646;3
2611288106;2610527270;1
2611318481;2611356898;1
2611318481;2103580512;2
2611318481;2138454622;3
2611332146;178515380;7
2611332146;1973513346;6
2611332146;2002401008;1
2611332146;2190281463;3
2611332146;2319347854;2
2611332146;2528619479;8
2611332146;2651740145;4
2611332146;2684949886;5
2611386646;2115923925;1
2611386646;2134448096;2
2611440928;1974493808;3
2611440928;2223594020;2
2611440928;2611792050;1
2611481129;2471538452;1
2611481129;2607265658;2
2611500022;271427631;2
2611500022;2611168921;1
2611590698;2117074476;5
2611590698;2139317975;2
2611590698;2139317975;2
2611590698;2170756005;6
2611590698;2314251622;1
2611590698;2373764766;3
2611590698;2628182822;4
2611611834;2085234058;2
2611611834;2699572636;1
2611635964;244313694;2
2611635964;2022759594;3
2611635964;2222486110;1
2611757574;2611171701;1
2611823526;2191500277;2
2611823526;2619305984;1
2611990000;2077695977;5
2611990000;2139913828;4
2611990000;2438739819;1
2611990000;2508159517;3
2611990000;2676906333;2
2612068426;2025305099;1
2612068426;2613450902;3
2612068426;2735154549;2
2612099156;2155983610;2
2612099156;2311950642;1
2612099156;2440503352;3
2612103075;2041938367;4
2612103075;2095733154;2
2612103075;2210058158;3
2612103075;2343005654;1
2612120442;2342551896;1
2612120442;2429568344;2
2612121734;2612414532;2
2612121734;2613080685;1
2612121734;2641198003;4
2612121734;2652728751;3
2612182074;159387936;3
2612182074;279232375;6
2612182074;298291692;4
2612182074;1254117531;7
2612182074;1777916241;1
2612182074;2021604837;9
2612182074;2130797554;5
2612182074;2165558568;2
2612182074;2169881080;10
2612182074;2250995109;11
2612182074;2502993187;8
2612206078;2199027881;2
2612206078;2429045416;1
2612226339;122021996;1
2612226339;1173428706;2
2612298498;540876191;3
2612298498;2152934075;4
2612298498;2614044679;1
2612298498;2901751827;2
2612311607;238194829;1
2612311607;2192802387;4
2612311607;2279302166;3
2612311607;2303176523;2
2612356169;2118153092;1
2612356169;2124896226;2
2612459735;2053703842;2
2612459735;2612438070;1
2612606888;215880179;4
2612606888;1978546182;5
2612606888;2110342502;1
2612606888;2303505900;2
2612606888;2304871011;3
2612637117;216611935;2
2612637117;2780724759;1
2612646211;2395843730;2
2612646211;2501007142;1
2612646211;2613919240;3
2612693792;1879266857;1
2612693792;2140022242;2
2612693792;2529111122;3
2612693792;2762257212;4
2612746688;2893771985;3
2612746688;2893771985;3
2612746688;2899605887;2
2612746688;2899605887;2
2612746688;2900092498;4
2612746688;2900092498;4
2612746688;2900425321;1
2612746688;2900425321;1
2612759286;2179308422;1
2612804374;2613401030;1
2612835894;2127372067;2
2612835894;2165257183;1
2612882038;2268313106;3
2612882038;2269846690;1
2612882038;2272142624;4
2612882038;2612931236;2
2612907045;2614012801;1
2612942409;696807755;2
2612942409;2419981007;1
2612944509;217132438;4
2612944509;2121989272;2
2612944509;2131603314;3
2612944509;2653030256;1
2613012088;2049398539;2
2613012088;2706107631;1
2613140486;1969859450;1
2613239656;1968785795;1
2613239656;2206086286;2
2613239656;2622147003;4
2613239656;2763513860;3
2613331533;2547991855;4
2613331533;2637889216;5
2613331533;2675783089;1
2613331533;2699401833;2
2613331533;2699473577;3
2613375479;1960462161;1
2613375479;2053195749;2
2613413236;1998558871;7
2613413236;2110343739;2
2613413236;2511178067;1
2613413236;2613150489;9
2613413236;2613690824;5
2613413236;2613705898;3
2613413236;2613828271;4
2613413236;2613845381;6
2613413236;2690975832;8
2613496308;1513655371;4
2613496308;1986159374;5
2613496308;2049010007;2
2613496308;2345141441;3
2613496308;2626834575;1
2613673697;716467679;3
2613673697;1964560130;4
2613673697;2153256509;2
2613673697;2307232818;1
2613736946;2243883063;2
2613736946;2261439503;3
2613736946;2574489742;1
2613827794;239016291;2
2613827794;2048479011;3
2613827794;2146086917;5
2613827794;2373158233;1
2613827794;2423359779;4
2613829649;271348325;7
2613829649;2033760325;5
2613829649;2250226055;8
2613829649;2294856181;6
2613829649;2553172186;1
2613829649;2612383176;4
2613829649;2612760833;3
2613829649;2613116293;2
2613846997;2279694453;2
2613846997;2522960142;1
2613846997;2646568192;3
2613846997;2714527572;4
2613987548;2601048471;1
2613987548;242136259;3
2613987548;2530674522;2
2614027629;2173885279;1
2614071050;2281448321;2
2614071050;2779662062;1
2614147489;2126735935;3
2614147489;2146665085;1
2614147489;2149821704;2
2614240359;2145781192;3
2614240359;2148961546;4
2614240359;2614772663;1
2614240359;2615149022;2
2614297953;2004130545;1
2614297953;2217976136;3
2614297953;2616425719;2
2614472040;47380812;4
2614472040;264481733;1
2614472040;2016269244;2
2614472040;2779200161;3
2614653984;2079074264;7
2614653984;2481599292;3
2614653984;2600876673;1
2614653984;2614298364;10
2614653984;2614393185;11
2614653984;2615512626;8
2614653984;2615915270;5
2614653984;2616082410;9
2614653984;2616115758;2
2614653984;2616297386;4
2614653984;2616596136;6
2614653984;2616804772;12
2614698611;1978044792;1
2614698611;2033196080;2
2614698611;2506813892;3
2614698611;2614950256;4
2614702510;260809861;2
2614702510;1233323455;1
2614702510;1974340548;3
2614751284;149106609;2
2614751284;2110947174;5
2614751284;2488566528;4
2614751284;2539032700;1
2614751284;2789754386;3
2614853421;2625457801;1
2615068864;2127870723;2
2615068864;2311429701;1
2615213867;2222530229;2
2615213867;2252138841;1
2615238217;2615684607;1
2615270833;2236167638;2
2615270833;2614217034;4
2615270833;2614679407;3
2615270833;2615372584;1
2615270833;2663841409;5
2615351961;2296930121;1
2615351961;2498186266;2
2615522481;2640527395;1
2615551166;215911984;3
2615551166;1909679631;6
2615551166;2034840579;1
2615551166;2271964820;5
2615551166;2429593509;4
2615551166;2696438045;2
2615640855;1722294012;1
2615640855;2110385964;4
2615640855;2154410805;5
2615640855;2166896707;2
2615640855;2233081595;6
2615640855;2779319859;3
2615716936;2223449246;2
2615716936;2614435131;1
2615749916;2806361785;1
2615861102;257767137;2
2615861102;2034595988;4
2615861102;2167437615;3
2615861102;2476994174;1
2615920126;1744895235;8
2615920126;2063976737;1
2615920126;2084791696;6
2615920126;2144446373;4
2615920126;2145415813;2
2615920126;2206068460;7
2615920126;2550004089;3
2615920126;2586894518;5
2616279649;1535707410;8
2616279649;1561979196;6
2616279649;1841622706;11
2616279649;1914378670;4
2616279649;1966458717;3
